Total of paths: 1236
Noise: 282
 -2000,-25000,-2000,-25000,-2380,-24967,-2897,-24932,-3138,-24920,-3247,-24905,-2953,-24778,-2452,-24585,-1862,-24389,-1593,-24287,-1472,-24243,-1419,-24225,-1035,-24169,-536,-24112,-312,-24099,-206,-24094,-159,-24094,-470,-23935,-940,-23716,-1159,-23610,-1250,-23561,-947,-23649,-818,-23689,-756,-23710,-728,-23719,-1075,-23716,-1585,-23713,-2171,-23694,-2793,-23723,-3500,-23733,-4164,-23750,-4436,-23768,-4561,-23777,-4631,-24180,-4509,-24580,-4464,-24761,-4803,-24830,-5356,-24880,-5991,-24849,-6260,-24813,-6576,-24470,-6875,-24010,-7169,-23536,-7444,-22974,-7722,-22407,-7847,-22150,-8163,-21762,-8646,-21265,-9117,-20769,-9599,-20304,-9819,-20080,-9918,-19975,-9776,-20250,-9556,-20687,-9305,-21215,-9007,-21774,-8705,-22365,-8439,-22970,-8303,-23241,-8075,-23651,-7878,-24039,-7604,-24539,-7253,-25123,-7111,-25370,-6759,-25745,-6603,-25913,-6167,-26146,-5620,-26402,-5373,-26511,-4930,-26951,-4598,-27302,-4317,-27678,-4202,-27859,-4151,-27940,-4127,-27979,-3935,-28474,-3852,-28690,-3822,-29010,-3802,-29659,-3796,-30536,-3786,-30925,-3791,-31112,-3335,-31320,-2767,-31493,-2136,-31632,-1497,-31835,-993,-31964,-521,-32083,-315,-32131,101,-31973,642,-31728,1213,-31368,1799,-31008,2391,-30650,3024,-30309,3561,-29974,4086,-29601,4327,-29447,4433,-29373,4477,-29341,4498,-29327,3999,-29347,3267,-29360,2428,-29361,1498,-29405,594,-29344,-359,-29342,-1275,-29320,-2217,-29333,-3022,-29308,-3390,-29301,-3899,-29423,-4124,-29466,-4598,-29455,-5168,-29429,-5042,-29457,-4626,-29522,-4118,-29549,-3878,-29573,-3469,-29315,-3016,-28979 ;
 -2000,25000,-1970,24586,-1951,24460,-2150,24056,-2411,23566,-2496,23422,-2407,22977,-2253,22438,-2112,21904,-2066,21731,-2229,21327,-2279,21206,-1940,20906,-1494,20511,-1355,20385,-1308,20350,-1659,20517,-1768,20564,-1801,20580,-1533,20305,-1140,19912,-1001,19797,-960,19755,-946,19743,-1251,19451,-1347,19359,-1783,19228,-1915,19199,-2244,18880,-2658,18520,-3053,18068,-3474,17623,-3896,17181,-4027,17030,-4474,17012,-5031,17031,-5572,17084,-6149,17109,-6781,17175,-7356,17205,-7958,17255,-8541,17294,-8718,17298,-9166,17416,-9734,17635,-9896,17701,-9737,17887,-9688,17941,-9672,17958,-9329,18197,-8859,18484,-8707,18573,-8228,18519,-7686,18387,-7090,18274,-6520,18202,-6339,18187,-6282,18182,-6048,17828,-5737,17342,-5651,17194,-5624,17146,-5374,16753,-5034,16243,-4671,15751,-4296,15252,-3948,14721,-3581,14174,-3214,13649,-2842,13114,-2424,12591,-2066,12060,-1701,11548,-1334,11075,-919,10564,-595,10069,-483,9915,-291,9502,-98,8977,104,8414,349,7876,578,7367,826,6784,903,6602,1194,6232,1293,6122,1328,6086,1634,5791,1991,5414,2115,5285,2490,5481,2938,5778,3066,5862,3108,5886,3122,5893,3406,6199,3765,6611,4152,7033,4521,7484,4893,7953,5008,8115,5039,8169,5048,8186,5051,8191,5052,8193,5053,8193,5053,8193,5053,8194,5053,8194,5053,8194,5053,8194,5053,8194,5053,8194,5053,8194,5053,8194,5053,8194,5053,8194,5053,8194,5053,8194,5053,8194,5053,8194 ;
 -1032,-28584,-1032,-28584,-604,-28689,-6,-28827,289,-28873,436,-28886,505,-28892,1062,-29068,1338,-29173,1475,-29231,1541,-29259,1947,-29353,2545,-29451,2810,-29517,2932,-29553,2994,-29402,3565,-29372,4302,-29398,5080,-29424,5872,-29448,6604,-29433,7357,-29444,8108,-29543,8471,-29611,8659,-29650,8752,-29661,8390,-29654,7848,-29617,7193,-29563,6906,-29539,6768,-29539,6696,-29540,6661,-29537,6645,-29535,6638,-29534,6634,-29534,6632,-29534,6632,-29534,6224,-29491,5622,-29435,4914,-29425,4579,-29419,4424,-29416,3774,-29364,2848,-29263,2370,-29205,2145,-29159,2039,-29131,1990,-29118,1698,-28803,1267,-28352,1039,-28143,926,-28041,872,-27992,1281,-28317,1897,-28840,2559,-29551,3004,-30015,3214,-30246,3301,-30354,3344,-30407,2791,-30452,1958,-30514,1187,-30588,813,-30609,632,-30620,544,-30624,502,-30629,482,-30632,472,-30633,639,-30278,866,-30098,863,-30106,861,-30110,1402,-30123,2193,-30133,3104,-30203,4117,-30330,4604,-30392,4837,-30420,5490,-30445,5803,-30459,6496,-30484,6828,-30493,7564,-30528,7914,-30528,8079,-30536,8158,-30537,8196,-30538,8214,-30539,8223,-30539,8227,-30539,8229,-30538,8229,-30538,8230,-30538,8230,-30538,8230,-30538,8230,-30538,8603,-30408,9151,-30193,9751,-29927,10468,-29625,11134,-29295,11828,-28932,12530,-28567,13231,-28231,13940,-27911,14579,-27594,15258,-27338,15974,-27061,16655,-26818,17352,-26537,18075,-26250,18831,-25925,19571,-25631,20294,-25323,21023,-25061,21728,-24725,22086,-24562,22641,-24578,23355,-24690 ;
 -1179,-13245,-1179,-13245,-745,-13471,-123,-13825,601,-14238,955,-14401,1628,-14509,1964,-14573,2136,-14589,2220,-14596,2264,-14599,2684,-14786,2888,-14876,2987,-14922,3367,-14799,3756,-14672,3939,-14626,4024,-14606,4065,-14596,4600,-14451,5380,-14201,6299,-13960,7137,-13754,7543,-13653,7736,-13596,7829,-13571,7514,-13712,7360,-13784,6907,-13882,6322,-13994,6059,-14039,6067,-13692,6070,-13525,5711,-13598,5157,-13745,4532,-13965,4254,-14061,4114,-14108,4359,-14504,4468,-14691,4522,-14789,4207,-14662,3714,-14426,3129,-14142,2474,-13886,2140,-13762,1979,-13701,1902,-13671,1513,-13525,1332,-13457,1247,-13420,1204,-13403,1182,-13393,1170,-13389,699,-13527,942,-13448,1062,-13418,1120,-13404,1150,-13395,1164,-13390,1614,-13433,1836,-13460,2109,-13982,2366,-14713,2592,-15460,2943,-16193,3097,-16538,3194,-16943,3318,-17400,3489,-18122,3664,-18871,3878,-19625,4118,-20402,4227,-20783,4694,-21194,5384,-21555,6158,-21942,6525,-22135,6712,-22242,6819,-21900,6873,-21740,6904,-21666,7375,-21820,8035,-22049,8818,-22316,9659,-22535,10579,-22825,11471,-23134,12331,-23480,12748,-23647,12956,-23746,13129,-23416,13326,-22842,13513,-22200,13676,-21464,13844,-20734,13923,-20395,13961,-20230,14375,-20264,14946,-20361,15579,-20454,16271,-20534,16603,-20594,16762,-20627,16845,-20247,16890,-19667,16886,-18989,16915,-18326,16920,-17598,16887,-16854,16898,-16505,17106,-16008,17431,-15434,17818,-14815,18001,-14496,18135,-13978,18166,-13362,18137,-12695,18065,-11969,17996,-11620,17966,-11466 ;
 -47119,-4856,-47119,-4856,-47119,-4856,-47119,-4856,-47119,-4856,-47119,-4856,-47119,-4856,-47119,-4856,-47119,-4856,-47119,-4856,-47720,-5039,-48604,-5264,-48964,-5356,-49299,-5588,-49436,-5678,-48888,-5736,-48665,-5765,-48575,-5781,-48159,-5908,-47776,-5852,-47622,-5830,-47562,-5822,-47612,-5660,-47630,-5598,-47636,-5572,-47639,-5560,-47641,-5556,-47400,-6059,-47304,-6260,-47265,-6341,-47251,-6375,-47246,-6388,-47244,-6393,-47243,-6395,-47243,-6396,-47719,-5981,-47912,-5816,-47990,-5751,-48020,-5725,-48033,-5714,-48037,-5709,-48039,-5707,-48040,-5706,-48040,-5705,-48040,-5705,-48041,-5705,-48041,-5705,-48041,-5705,-48041,-5705,-48041,-5705,-48041,-5705,-48041,-5705,-48041,-5705,-48041,-5705,-48041,-5705,-48041,-5705,-48041,-5705,-48041,-5705,-48041,-5705,-48041,-5705,-48041,-5705,-47603,-6071,-47420,-6219,-47354,-6281,-47327,-6308,-47315,-6319,-47311,-6324,-46823,-6680,-46165,-7166,-45436,-7741,-45143,-7968,-45023,-8045,-44972,-8077,-44465,-8488,-43827,-9073,-43151,-9785,-42421,-10479,-41673,-11146,-40936,-11868,-40222,-12580,-39468,-13249,-39135,-13539,-38522,-14073,-37764,-14634,-37040,-15224,-36770,-15481,-36661,-15587,-36613,-15628,-36593,-15644,-36172,-15225,-35592,-14629,-34980,-13919,-34266,-13134,-33501,-12345,-32790,-11577,-32502,-11236,-32381,-11110,-31875,-10632,-31283,-10070,-31053,-9871,-30951,-9792,-30914,-9761,-30900,-9749,-30894,-9743,-30892,-9741,-30891,-9740,-30891,-9740,-30890,-9740,-30890,-9740,-30890,-9740,-30890,-9740,-30890,-9740,-30890,-9740,-30890,-9740,-30890,-9740,-30407,-9293,-29792,-8665,-29046,-7981,-28297,-7270 ;
 -31293,-2104,-31293,-2104,-31293,-2104,-31293,-2104,-31293,-2104,-31293,-2104,-31293,-2104,-31422,-1754,-31612,-1232,-31826,-638,-31909,-370,-32398,-126,-32959,38,-33410,324,-33613,474,-33775,908,-33860,1453,-33974,2051,-34022,2339,-34049,2472,-33690,2600,-33515,2666,-33338,3053,-33258,3228,-33217,3309,-33194,3344,-32992,3511,-32684,3729,-32546,3825,-32439,4257,-32177,4642,-32061,4824,-32007,4909,-31983,4947,-31786,4645,-31705,4512,-31668,4452,-31652,4425,-31281,4522,-30637,4733,-29859,4977,-29040,5222,-28300,5463,-27577,5759,-26771,6047,-26199,6272,-25679,6500,-25196,6666,-24600,6872,-23994,7094,-23487,7243,-23019,7392,-22584,7541,-22161,7730,-21652,7949,-21011,8157,-20393,8418,-19886,8669,-19423,8823,-18973,8973,-18511,9104,-18071,9234,-17624,9354,-17221,9499,-17046,9578,-16569,9599,-15914,9577,-15071,9587,-14184,9469,-13452,9330,-12728,9256,-12065,9237,-11231,9197,-10414,9119,-9553,9076,-8621,9042,-7703,8980,-6838,8955,-5952,8882,-5105,8840,-4722,8828,-4538,8821,-4457,8817,-4420,8815,-4402,8813,-4395,8812,-4391,8812,-4390,8812,-4389,8812,-4389,8812,-4389,8812,-4389,8812,-4388,8812,-4388,8812,-4388,8812,-4011,8818,-3837,8820,-3756,8819,-3718,8815,-3701,8813,-3516,9139,-3234,9621,-3107,9841,-3049,9942,-3023,9991,-3010,10014,-3004,10025,-3002,10029,-3001,10032,-3000,10033,-3000,10033,-2658,10157,-2501,10214,-2069,10536,-1471,10976,-814,11426,-500,11632,-398,12107,-341,12755 ;
 -19478,-12683,-19478,-12683,-19478,-12683,-19478,-12683,-19907,-12566,-20101,-12519,-20190,-12496,-19785,-12273,-19589,-12172,-19498,-12126,-19746,-11770,-20106,-11292,-20272,-11073,-20356,-10977,-20391,-10936,-20408,-10920,-20353,-10520,-20304,-9968,-20175,-9346,-20060,-8666,-19952,-7957,-19865,-7281,-19814,-6688,-19777,-6430,-19762,-6313,-19751,-6264,-19320,-6316,-18683,-6350,-18007,-6384,-17731,-6386,-17377,-6018,-17026,-5488,-16869,-5245,-16485,-4871,-16332,-4695,-15907,-4828,-15719,-4891,-15636,-4915,-15094,-4757,-14454,-4559,-13850,-4317,-13196,-4027,-12463,-3773,-12139,-3661,-11588,-3678,-10932,-3753,-10278,-3861,-9556,-3931,-8837,-4039,-8017,-4177,-7189,-4272,-6262,-4418,-5375,-4499,-4424,-4573,-3558,-4763,-2751,-4902,-2397,-4972,-1806,-5214,-1534,-5321,-1048,-5412,-421,-5507,234,-5576,940,-5633,1805,-5703,2671,-5802,3493,-5905,4369,-5985,5252,-6024,6137,-6096,7015,-6177,7876,-6184,8684,-6217,9527,-6324,10306,-6468,11060,-6609,11824,-6712,12597,-6866,13348,-6947,14219,-7009,15052,-7157,15982,-7242,16863,-7281,17789,-7309,18722,-7396,19561,-7448,20336,-7498,21076,-7549,21899,-7639,22778,-7723,23720,-7780,24608,-7802,25421,-7873,25779,-7937,26380,-7771,27090,-7496,27870,-7150,28675,-6769,29437,-6341,30218,-5939,30996,-5537,31780,-5152,32500,-4717,33264,-4229,34042,-3799,33948,-3827,33629,-3970,33491,-4022,33435,-4041,33410,-4050,33398,-4055,33393,-4057,33320,-3574,33299,-3360,33474,-2777,33709,-2063,33783,-1755,33816,-1618,33833,-1561,33463,-1465 ;
 -2866,-32273,-2866,-32273,-2866,-32273,-2866,-32273,-2866,-32273,-2866,-32273,-2866,-32273,-2866,-32273,-3241,-32086,-3774,-31995,-4127,-31824,-4605,-31576,-5207,-31298,-5881,-30921,-6610,-30520,-6958,-30329,-7125,-30222,-6833,-29967,-6699,-29849,-6635,-29792,-6609,-29765,-6595,-29751,-6589,-29744,-6240,-29527,-6068,-29429,-5563,-29501,-4915,-29609,-4077,-29849,-3108,-30019,-2101,-30194,-1647,-30287,-1435,-30320,-848,-30612,-588,-30754,-3,-30552,698,-30195,1032,-30059,1599,-29602,2286,-29017,2619,-28719,2781,-28587,2849,-28521,2882,-28488,2897,-28472,3403,-28477,4187,-28468,5070,-28490,5984,-28550,6902,-28516,7866,-28510,8941,-28553,10029,-28569,11079,-28568,12155,-28587,13203,-28521,13694,-28448,14078,-28067,14743,-27760,15576,-27424,16511,-27037,17466,-26647,17956,-26482,18172,-26409,18823,-26275,19646,-26134,20573,-26007,21561,-25933,22566,-25801,23649,-25644,24621,-25548,25674,-25387,26744,-25229,27866,-25045,28870,-24905,29955,-24774,31048,-24577,31583,-24473,32347,-24350,33232,-24239,34159,-24185,35083,-24052,36061,-23901,37074,-23755,38123,-23629,39171,-23515,40168,-23389,41157,-23285,42164,-23216,43272,-23093,43813,-23010,44075,-22977,44592,-22553,45193,-21973,45861,-21314,46552,-20648,47212,-19991,47819,-19319,48479,-18573,49153,-17877,49784,-17103,50074,-16768,50211,-16601,50675,-16113,51280,-15484,51575,-15164,51713,-15010,51782,-14927,51422,-15270,51266,-15439,51185,-15523,51151,-15561,50580,-15649,49748,-15719,48752,-15824,47758,-15877,46788,-15866,46361,-15864,45792,-15723,45125,-15587 ;
 -2030,10803,-2156,10369,-2312,9774,-2544,9066,-2748,8317,-2978,7567,-3188,6841,-3333,6130,-3526,5422,-3692,4677,-3856,4010,-3994,3300,-4172,2591,-4345,1905,-4525,1175,-4701,467,-4851,-236,-4921,-495,-4954,-598,-4965,-640,-4971,-655,-4973,-661,-4974,-664,-4975,-665,-4975,-665,-4748,-1064,-4479,-1651,-4361,-1887,-3752,-2044,-2907,-2105,-2028,-2177,-1040,-2185,-37,-2229,987,-2321,1936,-2326,1746,-2307,1103,-2295,825,-2297,708,-2295,947,-2769,1303,-3416,1636,-4200,1776,-4480,1838,-4590,2371,-4867,3112,-5222,3835,-5513,4513,-5860,5174,-6247,5781,-6622,6530,-7021,7333,-7418,8115,-7759,8856,-8099,9664,-8512,10515,-8940,11367,-9359,12215,-9783,12552,-9949,12685,-10014,13310,-10007,14124,-9985,15039,-9939,15372,-9918,15967,-9750,16716,-9467,17517,-9104,18354,-8667,19237,-8317,20088,-7903,20410,-7749,20938,-7247,21159,-7067,21737,-6639,21969,-6469,22427,-5944,22958,-5258,23168,-4993,23823,-4888,24660,-4824,25541,-4817,26430,-4816,27406,-4834,28386,-4850,29337,-4848,30336,-4838,31245,-4794,32203,-4759,33153,-4674,34159,-4670,35043,-4630,35989,-4570,36958,-4491,37890,-4397,38891,-4406,39281,-4388,39971,-4505,40758,-4760,41625,-5101,42563,-5482,42924,-5622,42509,-5686,42231,-5711,42040,-5737,41964,-5746,42430,-5993,42626,-6103,43270,-6372,43983,-6678,44847,-7065,45701,-7461,46412,-7741,46727,-7805,46723,-7808,46173,-7717,46193,-7725,46192,-7725,45932,-7357,45628,-6876 ;
 -3364,-17211,-3175,-17583,-3093,-17777,-3053,-17869,-3402,-17954,-3557,-18154,-3627,-18251,-3656,-18299,-3672,-18322,-3680,-18334,-4060,-18380,-4680,-18427,-5320,-18518,-5626,-18557,-5761,-18572,-6228,-18511,-6462,-18486,-6577,-18478,-6651,-18108,-6672,-17561,-6691,-17290,-6400,-16923,-5938,-16536,-5730,-16349,-5632,-16259,-5677,-16044,-5699,-15940,-5707,-15893,-5711,-15869,-5437,-16266,-5049,-16904,-4609,-17668,-4205,-18447,-3754,-19323,-3247,-20152,-2814,-20457,-2605,-20606,-2920,-20677,-2626,-20714,-2485,-20731,-2862,-20926,-3494,-21182,-3804,-21285,-3785,-21303,-3786,-21303,-3786,-21303,-3305,-21224,-2650,-21113,-1949,-20967,-1276,-20895,-567,-20826,208,-20718,914,-20602,1703,-20551,2478,-20442,3222,-20408,3949,-20351,4777,-20272,5602,-20138,6003,-20072,6634,-19843,6932,-19737,7561,-19639,8370,-19614,8765,-19599,9405,-19704,10117,-19880,10467,-19947,11093,-19911,11948,-19816,12846,-19657,13666,-19448,14481,-19217,15277,-19030,16111,-18840,16966,-18718,17872,-18541,18773,-18385,19699,-18225,20701,-18041,21663,-17905,22536,-17796,23457,-17657,24394,-17516,25293,-17370,26260,-17203,27168,-17066,28069,-16919,28969,-16688,29889,-16488,30740,-16259,31721,-16063,32758,-15914,33673,-15708,34515,-15497,35351,-15311,36232,-15104,37166,-14834,38063,-14574,38913,-14362,39808,-14115,40243,-13957,40868,-13618,41605,-13168,42306,-12678,42664,-12466,43302,-12232,44077,-11937,44909,-11614,45294,-11442,45798,-11017,46049,-10803,46167,-10703,46226,-10656,45870,-10409,45226,-10012,44517,-9648,43821,-9291,43133,-8890 ;
